"ID","Type","ALB","FGA","ENTPD4","NCDN","TMBIM6","EEF1A1","PSAP","TXNDC15","CAT","HRG","CCR6","TRIM31"
"GSM2203466",1,14.3357969606106,12.8722736231537,7.29040711658899,7.08899605543503,6.90367525535738,7.07696878914191,9.93118646877524,8.06448348945436,11.2007764556943,12.813689699529,4.77326382974155,4.68151494087516
"GSM2203467",1,14.3494761885196,13.1050411864135,8.27842707509303,7.66500046655064,8.31158236362221,7.10180429474135,10.1617193358746,7.53379426667638,11.6026903006767,12.6275072177706,3.33665023327064,4.32275848305328
"GSM2203468",0,12.9555225989535,11.7005353916447,5.52161536840011,4.15741700023114,9.9418336281038,8.32413903903587,10.8012062270614,8.39201870522115,11.9047070277058,13.7905991751254,4.60910201991111,5.62784826327935
"GSM2203469",1,13.506552730819,13.1704506760892,7.1016224438803,6.59051472649937,7.13578602582567,7.3171524588208,10.3173486348352,6.55599702592131,11.1240955247437,11.4956221300706,4.89012038351747,4.2125157783386
"GSM2203470",1,14.1174010115813,13.4672744292383,7.66231457493081,6.35972534664223,7.33058744181553,7.50973091721204,10.168037001765,6.70240947349653,11.0941282643722,11.7161700699107,4.46330751064281,4.03987513204252
"GSM2203471",0,13.1281638891149,12.9189562993282,6.72858917892048,4.65839014252258,10.3532581416733,9.19081096179348,11.2670205336613,7.49060279020171,12.1898366962405,14.3848170958779,5.74800215986827,5.30618814267812
"GSM2203472",1,13.8221183677534,13.8876995628781,7.94867381249614,6.3247213018824,7.00236319737867,6.85055711887121,10.0634445331347,7.7449161863473,10.0703937666814,12.3578036226999,3.85198842022135,4.64508443534822
"GSM2203473",1,13.8155146025559,12.8136306324099,8.50027386211146,6.00798413754719,7.56449625346351,7.35130701735312,10.877019507245,7.66616471408708,11.2743725216066,13.5401493830259,3.18208409313519,4.37599331227846
"GSM2203474",1,13.4952319904805,13.8606335671502,8.73584142656844,6.65981086934594,7.7421754136741,7.49035830471118,10.6348423147791,8.31688173444963,10.5807185830077,11.1576226246353,3.96845257455545,4.614741533878
"GSM2203475",1,12.8376856558221,13.3175092528774,7.09273700065956,7.55998833227117,7.57266916791662,7.79040426515102,10.2252263302501,7.80171026344581,10.9971753631703,10.8961841397361,5.43912644257689,4.65976443888083
"GSM2203476",1,13.9362691661661,13.3305911508125,7.38467547001467,6.64375251660866,7.753086254469,7.20670102356709,10.1961568087674,7.37602300368146,11.6436749361847,12.002838891123,3.37451677940689,3.80217321739024
"GSM2203477",1,14.1579669977941,13.8092081752673,7.52113934682816,7.52941417792163,7.88548746860937,7.8644976219671,10.0144310075666,7.31744013675308,10.8715772866134,13.4039925680951,4.73684916154005,5.19005182350928
"GSM2203479",1,14.0457029894378,13.3770544434787,8.60070003432733,6.68864470960572,7.83322168068174,6.70627247173804,9.88708668334411,7.90979788891597,11.9949088555388,11.7879460266634,3.97657524300125,8.89251992829866
"GSM2203480",1,13.234383265182,13.1127098852031,8.81448793098276,6.4893787463289,7.07224161595275,7.97269963065081,11.1189902400414,7.94892766644448,10.3921011206695,9.88305563502701,4.26781410872486,4.81182771521435
"GSM2203481",0,12.7569379455164,12.1060742276341,5.8074786742508,5.57909540118832,10.6034719176552,8.90729140064347,11.2014489425895,8.57022689202238,12.1611915208854,13.1546206977167,5.71272545004807,5.85927233624814
"GSM2203483",1,13.9980615405135,13.4302842350769,7.97479288280084,6.3775635660622,7.35739460122172,8.16559943569491,9.76420188798542,6.34196832277684,11.2981700519017,11.827531554327,3.75443791898329,3.68517707692513
"GSM2203484",0,11.9210899505274,12.5607829558626,7.40615588405595,6.50063126430599,9.49759486300505,8.48352697885336,12.6954324039042,8.70054023112873,12.6336165667418,10.0595544413813,5.7834358294652,5.6462061942629
